rgiid,site,lat,lon,elevation,slope,aspect
01.00570,pt000189,63.258097176606896,-145.4184844739315,1343.850341796875,15.368768692016602,300.7857360839844
01.00570,pt000190,63.258097176606896,-145.41746135510564,1355.2030029296875,21.041757583618164,300.42724609375
01.00570,pt000191,63.25912029543275,-145.44303932575204,1244.0269775390625,5.014759063720703,269.1573181152344
01.00570,pt000192,63.25912029543275,-145.44201620692618,1245.66064453125,4.322479724884033,207.08096313476562
01.00570,pt000193,63.25912029543275,-145.44099308810033,1244.0859375,5.460130214691162,166.93722534179688
01.00570,pt000194,63.25912029543275,-145.43996996927447,1246.5257568359375,5.003994941711426,257.3125
01.00570,pt000195,63.25912029543275,-145.43894685044862,1252.4744873046875,13.960150718688965,284.1940612792969
01.00570,pt000196,63.25912029543275,-145.43792373162276,1272.072021484375,19.58618927001953,292.1977844238281
01.00570,pt000197,63.25912029543275,-145.4369006127969,1282.3826904296875,11.286996841430664,271.799560546875
01.00570,pt000198,63.25912029543275,-145.43587749397105,1290.7816162109375,7.048086643218994,238.51123046875
01.00570,pt000199,63.25912029543275,-145.4348543751452,1290.892578125,7.30432653427124,195.16506958007812
01.00570,pt000200,63.25912029543275,-145.43383125631934,1293.7340087890625,8.820542335510254,265.96978759765625
01.00570,pt000201,63.25912029543275,-145.43280813749348,1301.8499755859375,8.515740394592285,237.5953826904297
01.00570,pt000202,63.25912029543275,-145.43178501866763,1308.6781005859375,9.159963607788086,269.6875305175781
01.00570,pt000203,63.25912029543275,-145.43076189984177,1311.9219970703125,8.92141342163086,177.13829040527344
01.00570,pt000204,63.25912029543275,-145.4297387810159,1320.879150390625,10.266236305236816,247.16294860839844
01.00570,pt000205,63.25912029543275,-145.42871566219006,1323.8238525390625,8.82569694519043,212.52511596679688
01.00570,pt000206,63.25912029543275,-145.4276925433642,1331.7645263671875,10.989436149597168,225.94261169433594
01.00570,pt000207,63.25912029543275,-145.42666942453835,1337.6751708984375,9.047155380249023,215.99502563476562
01.00570,pt000208,63.25912029543275,-145.4256463057125,1341.3878173828125,9.83612060546875,210.0736541748047
01.00570,pt000209,63.25912029543275,-145.42462318688663,1345.1541748046875,8.77718448638916,197.0585479736328
01.00570,pt000210,63.25912029543275,-145.42360006806078,1347.3720703125,8.932456016540527,202.6814727783203
01.00570,pt000211,63.25912029543275,-145.42257694923492,1350.9266357421875,8.497638702392578,204.00234985351562
01.00570,pt000212,63.25912029543275,-145.42155383040907,1352.8572998046875,8.83893871307373,185.86146545410156
01.00570,pt000213,63.25912029543275,-145.4205307115832,1352.9571533203125,8.691028594970703,182.33323669433594
01.00570,pt000214,63.25912029543275,-145.41950759275736,1352.787841796875,9.434431076049805,173.97740173339844
01.00570,pt000215,63.25912029543275,-145.4184844739315,1352.743896484375,8.902355194091797,192.37623596191406
01.00570,pt000216,63.25912029543275,-145.41746135510564,1354.6519775390625,8.36754322052002,211.0641326904297
01.00570,pt000217,63.25912029543275,-145.4164382362798,1366.774169921875,29.079538345336914,276.3519287109375
01.00570,pt000218,63.25912029543275,-145.41541511745393,1395.9322509765625,29.099674224853516,275.5930480957031
01.00570,pt000219,63.26014341425861,-145.43996996927447,1258.679931640625,9.616132736206055,164.4407501220703
01.00570,pt000220,63.26014341425861,-145.43894685044862,1257.23828125,6.9340362548828125,178.51705932617188
01.00570,pt000221,63.26014341425861,-145.43792373162276,1259.7474365234375,8.177008628845215,218.4940643310547
01.00570,pt000222,63.26014341425861,-145.4369006127969,1267.5025634765625,16.016244888305664,282.2429504394531
01.00570,pt000223,63.26014341425861,-145.43587749397105,1286.112060546875,14.990205764770508,274.9658203125
01.00570,pt000224,63.26014341425861,-145.4348543751452,1295.0537109375,6.520321846008301,293.8428955078125
01.00570,pt000225,63.26014341425861,-145.43383125631934,1301.3436279296875,8.643335342407227,272.242431640625
01.00570,pt000226,63.26014341425861,-145.43280813749348,1308.570556640625,9.492331504821777,287.2367248535156
01.00570,pt000227,63.26014341425861,-145.43178501866763,1314.448486328125,8.339755058288574,255.19981384277344
01.00570,pt000228,63.26014341425861,-145.43076189984177,1322.7508544921875,8.399118423461914,250.39173889160156
01.00570,pt000229,63.26014341425861,-145.4297387810159,1327.6806640625,8.148412704467773,216.85728454589844
01.00570,pt000230,63.26014341425861,-145.42871566219006,1334.51904296875,10.323202133178711,242.94708251953125
01.00570,pt000231,63.26014341425861,-145.4276925433642,1345.1424560546875,11.487887382507324,249.0915985107422
01.00570,pt000232,63.26014341425861,-145.42666942453835,1353.374267578125,8.16932201385498,217.2253875732422
01.00570,pt000233,63.26014341425861,-145.4256463057125,1357.27587890625,7.522613525390625,213.10243225097656
01.00570,pt000234,63.26014341425861,-145.42462318688663,1360.9376220703125,7.842795372009277,211.20005798339844
01.00570,pt000235,63.26014341425861,-145.42360006806078,1364.0120849609375,7.455037593841553,214.2298583984375
01.00570,pt000236,63.26014341425861,-145.42257694923492,1366.9248046875,6.943528175354004,195.33834838867188
01.00570,pt000237,63.26014341425861,-145.42155383040907,1370.485107421875,7.897115230560303,210.0458984375
01.00570,pt000238,63.26014341425861,-145.4205307115832,1371.4111328125,7.403158664703369,184.8143310546875
01.00570,pt000239,63.26014341425861,-145.41950759275736,1372.673095703125,8.831958770751953,187.90174865722656
01.00570,pt000240,63.26014341425861,-145.4184844739315,1374.0975341796875,9.010211944580078,183.2739715576172
01.00570,pt000241,63.26014341425861,-145.41746135510564,1374.8909912109375,9.751250267028809,179.53033447265625
01.00570,pt000242,63.26014341425861,-145.4164382362798,1375.2799072265625,8.93143367767334,206.2764892578125
01.00570,pt000243,63.26014341425861,-145.41541511745393,1379.2435302734375,8.861614227294922,246.8356170654297
01.00570,pt000244,63.26014341425861,-145.41439199862808,1391.64306640625,19.723983764648438,299.4931640625
01.00570,pt000245,63.26116653308446,-145.43792373162276,1270.030029296875,12.366569519042969,164.5304718017578
01.00570,pt000246,63.26116653308446,-145.4369006127969,1269.83837890625,9.176180839538574,248.9578094482422
01.00570,pt000247,63.26116653308446,-145.43587749397105,1282.251953125,15.062129020690918,279.4851379394531
01.00570,pt000248,63.26116653308446,-145.4348543751452,1293.1768798828125,8.551729202270508,297.05780029296875
01.00570,pt000249,63.26116653308446,-145.43383125631934,1301.3922119140625,20.746482849121094,272.3442687988281
01.00570,pt000250,63.26116653308446,-145.43280813749348,1319.0577392578125,9.666104316711426,182.0811767578125
01.00570,pt000251,63.26116653308446,-145.43178501866763,1318.75927734375,8.66250991821289,184.2066192626953
01.00570,pt000252,63.26116653308446,-145.43076189984177,1326.05078125,10.10364818572998,259.7712097167969
01.00570,pt000253,63.26116653308446,-145.4297387810159,1337.0330810546875,10.1978759765625,241.12844848632812
01.00570,pt000254,63.26116653308446,-145.42871566219006,1338.8680419921875,9.455825805664062,226.30459594726562
01.00570,pt000255,63.26116653308446,-145.4276925433642,1348.6822509765625,12.496944427490234,262.15509033203125
01.00570,pt000256,63.26116653308446,-145.42666942453835,1358.82275390625,8.841267585754395,253.6638946533203
01.00570,pt000257,63.26116653308446,-145.4256463057125,1364.65673828125,8.062666893005371,239.46665954589844
01.00570,pt000258,63.26116653308446,-145.42462318688663,1369.5347900390625,6.7941765785217285,211.5980224609375
01.00570,pt000259,63.26116653308446,-145.42360006806078,1372.7000732421875,7.537437438964844,217.177490234375
01.00570,pt000260,63.26116653308446,-145.42257694923492,1376.9866943359375,7.191197872161865,211.89111328125
01.00570,pt000261,63.26116653308446,-145.42155383040907,1381.603759765625,7.960587978363037,211.720947265625
01.00570,pt000262,63.26116653308446,-145.4205307115832,1382.6116943359375,7.292752742767334,189.91680908203125
01.00570,pt000263,63.26116653308446,-145.41950759275736,1385.1798095703125,8.339094161987305,194.9516143798828
01.00570,pt000264,63.26116653308446,-145.4184844739315,1386.764404296875,8.449411392211914,183.7112274169922
01.00570,pt000265,63.26116653308446,-145.41746135510564,1387.00341796875,7.821242809295654,182.15284729003906
01.00570,pt000266,63.26116653308446,-145.4164382362798,1388.030517578125,8.001187324523926,185.74574279785156
01.00570,pt000267,63.26116653308446,-145.41541511745393,1388.493408203125,7.844216823577881,183.65731811523438
01.00570,pt000268,63.26116653308446,-145.41439199862808,1390.018310546875,6.034322261810303,205.81546020507812
